ward_id,timestamp,rain_mm_idw
tỉnh Gia Lai | Ia Krêl,2025-11-19 06:00,2.681580950270122
tỉnh Gia Lai | Ia Krêl,2025-11-19 07:00,1.2629817310679528
tỉnh Gia Lai | Ia Krêl,2025-11-19 08:00,1.3236703368889635
tỉnh Gia Lai | Ia Krêl,2025-11-19 09:00,1.423312567530534
tỉnh Gia Lai | Ia Krêl,2025-11-19 10:00,1.0521464541397103
tỉnh Gia Lai | Ia Krêl,2025-11-19 11:00,1.7934305308558085
tỉnh Gia Lai | Ia Le,2025-11-16 05:00,1.118713005726353
tỉnh Gia Lai | Ia Le,2025-11-16 12:00,2.188654686900709
tỉnh Gia Lai | Ia Le,2025-11-16 13:00,2.6139322828880376
tỉnh Gia Lai | Ia Le,2025-11-16 14:00,8.66765266594092
tỉnh Gia Lai | Ia Le,2025-11-16 15:00,5.284246544247115
tỉnh Gia Lai | Ia Le,2025-11-16 16:00,2.3143108284780607
tỉnh Gia Lai | Ia Le,2025-11-16 17:00,2.4102852273224977
tỉnh Gia Lai | Ia Le,2025-11-16 18:00,2.499540103971009
tỉnh Gia Lai | Ia Le,2025-11-16 19:00,1.1997466809186192
tỉnh Gia Lai | Ia Le,2025-11-16 21:00,1.457485246115143
tỉnh Gia Lai | Ia Le,2025-11-16 22:00,1.693703557683336
tỉnh Gia Lai | Ia Le,2025-11-16 23:00,2.5600463655865835
tỉnh Gia Lai | Ia Le,2025-11-17 00:00,1.3394285626725426
tỉnh Gia Lai | Ia Le,2025-11-17 02:00,1.3482404112266244
tỉnh Gia Lai | Ia Le,2025-11-17 04:00,2.7108621181606662
tỉnh Gia Lai | Ia Le,2025-11-17 05:00,3.025059456185113
tỉnh Gia Lai | Ia Le,2025-11-17 07:00,1.033334527807379
tỉnh Gia Lai | Ia Le,2025-11-17 08:00,1.3348581565764994
tỉnh Gia Lai | Ia Le,2025-11-18 15:00,3.0871022261251637
tỉnh Gia Lai | Ia Le,2025-11-18 16:00,3.682664032265752
tỉnh Gia Lai | Ia Le,2025-11-18 17:00,1.633396609661565
tỉnh Gia Lai | Ia Le,2025-11-18 18:00,1.7102668171102262
tỉnh Gia Lai | Ia Le,2025-11-18 19:00,1.4012124214699329
tỉnh Gia Lai | Ia Le,2025-11-18 20:00,2.516669795141991
tỉnh Gia Lai | Ia Le,2025-11-18 21:00,5.295553846748755
tỉnh Gia Lai | Ia Le,2025-11-18 22:00,2.4595688947573753
tỉnh Gia Lai | Ia Le,2025-11-18 23:00,4.992156308932544
tỉnh Gia Lai | Ia Le,2025-11-19 00:00,7.330344075381647
tỉnh Gia Lai | Ia Le,2025-11-19 01:00,7.768596802076765
tỉnh Gia Lai | Ia Le,2025-11-19 02:00,7.140088414670345
tỉnh Gia Lai | Ia Le,2025-11-19 03:00,8.919147013881414
tỉnh Gia Lai | Ia Le,2025-11-19 04:00,11.277442684188635
tỉnh Gia Lai | Ia Le,2025-11-19 05:00,9.546636259779808
tỉnh Gia Lai | Ia Le,2025-11-19 06:00,5.981548725525296
tỉnh Gia Lai | Ia Le,2025-11-19 07:00,3.22863608290027
tỉnh Gia Lai | Ia Le,2025-11-19 08:00,6.143273731688346
tỉnh Gia Lai | Ia Le,2025-11-19 09:00,5.544262785736499
tỉnh Gia Lai | Ia Le,2025-11-19 10:00,5.915944827718916
tỉnh Gia Lai | Ia Le,2025-11-19 11:00,6.493347255853052
tỉnh Gia Lai | Ia Le,2025-11-19 12:00,3.584352983421254
tỉnh Gia Lai | Ia Le,2025-11-19 13:00,2.794896027595697
tỉnh Gia Lai | Ia Ly,2025-11-16 06:00,1.0975600445399838
tỉnh Gia Lai | Ia Ly,2025-11-16 08:00,1.0172248983317207
tỉnh Gia Lai | Ia Ly,2025-11-16 09:00,3.718604445107084
tỉnh Gia Lai | Ia Ly,2025-11-16 10:00,2.357889367797358
tỉnh Gia Lai | Ia Ly,2025-11-16 11:00,2.7856985759569923
tỉnh Gia Lai | Ia Ly,2025-11-16 12:00,1.9229274653576751
tỉnh Gia Lai | Ia Ly,2025-11-16 13:00,1.8852688831243696
tỉnh Gia Lai | Ia Ly,2025-11-16 14:00,1.7254033839976666
tỉnh Gia Lai | Ia Ly,2025-11-16 15:00,1.5917462251932415
tỉnh Gia Lai | Ia Ly,2025-11-16 16:00,1.5823431118779043
tỉnh Gia Lai | Ia Ly,2025-11-16 17:00,1.7905518400701528
tỉnh Gia Lai | Ia Ly,2025-11-16 18:00,2.5734435760872447
tỉnh Gia Lai | Ia Ly,2025-11-16 19:00,2.6125091327681567
tỉnh Gia Lai | Ia Ly,2025-11-16 21:00,2.170379716844839
tỉnh Gia Lai | Ia Ly,2025-11-17 04:00,1.3110351246539766
tỉnh Gia Lai | Ia Ly,2025-11-19 04:00,1.8078488592665585
tỉnh Gia Lai | Ia Ly,2025-11-19 05:00,1.5518143337543286
tỉnh Gia Lai | Ia Ly,2025-11-19 06:00,1.0319288390803647
tỉnh Gia Lai | Ia Lâu,2025-11-16 05:00,1.1833783253179373
tỉnh Gia Lai | Ia Lâu,2025-11-16 14:00,7.228988002927268
tỉnh Gia Lai | Ia Lâu,2025-11-16 15:00,7.655248578684368
tỉnh Gia Lai | Ia Lâu,2025-11-16 16:00,3.973859947702714
tỉnh Gia Lai | Ia Lâu,2025-11-16 20:00,2.390062789926325
tỉnh Gia Lai | Ia Lâu,2025-11-16 22:00,3.0074683710111647
tỉnh Gia Lai | Ia Lâu,2025-11-16 23:00,4.780187425737399
tỉnh Gia Lai | Ia Lâu,2025-11-17 00:00,2.787007502521058
tỉnh Gia Lai | Ia Lâu,2025-11-17 01:00,1.8457999278135504
tỉnh Gia Lai | Ia Lâu,2025-11-17 02:00,1.0006308397510773
tỉnh Gia Lai | Ia Lâu,2025-11-17 05:00,6.209003235225052
tỉnh Gia Lai | Ia Lâu,2025-11-17 06:00,1.913037531482144
tỉnh Gia Lai | Ia Lâu,2025-11-17 08:00,3.283120788792619
tỉnh Gia Lai | Ia Lâu,2025-11-18 15:00,1.0460694471733276
tỉnh Gia Lai | Ia Lâu,2025-11-18 16:00,3.8668913419755686
tỉnh Gia Lai | Ia Lâu,2025-11-18 17:00,1.9235544740769608
tỉnh Gia Lai | Ia Lâu,2025-11-18 18:00,1.3830252796272702
tỉnh Gia Lai | Ia Lâu,2025-11-18 19:00,1.7491188996377254
tỉnh Gia Lai | Ia Lâu,2025-11-18 20:00,1.2371280666676814
tỉnh Gia Lai | Ia Lâu,2025-11-18 21:00,2.1234374644659204
tỉnh Gia Lai | Ia Lâu,2025-11-18 22:00,1.749353327435367
tỉnh Gia Lai | Ia Lâu,2025-11-18 23:00,1.966883836032293
tỉnh Gia Lai | Ia Lâu,2025-11-19 00:00,4.68203494030929
tỉnh Gia Lai | Ia Lâu,2025-11-19 01:00,5.188274561808124
tỉnh Gia Lai | Ia Lâu,2025-11-19 02:00,5.699375027389366
tỉnh Gia Lai | Ia Lâu,2025-11-19 03:00,7.260625284873439
tỉnh Gia Lai | Ia Lâu,2025-11-19 04:00,8.377975578112215
tỉnh Gia Lai | Ia Lâu,2025-11-19 05:00,7.728803060037083
tỉnh Gia Lai | Ia Lâu,2025-11-19 06:00,4.4702872999213
tỉnh Gia Lai | Ia Lâu,2025-11-19 07:00,1.3100792958704606
tỉnh Gia Lai | Ia Lâu,2025-11-19 08:00,3.261018888689827
tỉnh Gia Lai | Ia Lâu,2025-11-19 09:00,3.3004230695107792
tỉnh Gia Lai | Ia Lâu,2025-11-19 10:00,2.565456541859744
tỉnh Gia Lai | Ia Lâu,2025-11-19 11:00,5.409441064176976
tỉnh Gia Lai | Ia Lâu,2025-11-19 12:00,2.101811165210127
tỉnh Gia Lai | Ia Lâu,2025-11-19 13:00,1.0666560676307617
tỉnh Gia Lai | Ia Mơ,2025-11-16 13:00,1.030985990140305
tỉnh Gia Lai | Ia Mơ,2025-11-16 14:00,6.169110592206462
tỉnh Gia Lai | Ia Mơ,2025-11-16 15:00,4.894418921965146
tỉnh Gia Lai | Ia Mơ,2025-11-16 16:00,2.3491406895407287
tỉnh Gia Lai | Ia Mơ,2025-11-16 20:00,1.0389002396712868
tỉnh Gia Lai | Ia Mơ,2025-11-16 22:00,1.413194091991815
tỉnh Gia Lai | Ia Mơ,2025-11-16 23:00,2.710288498764992
tỉnh Gia Lai | Ia Mơ,2025-11-17 00:00,3.014396358064199
tỉnh Gia Lai | Ia Mơ,2025-11-17 01:00,3.151269593877863
tỉnh Gia Lai | Ia Mơ,2025-11-17 02:00,1.0403153990276834
tỉnh Gia Lai | Ia Mơ,2025-11-17 05:00,5.537177719239553
tỉnh Gia Lai | Ia Mơ,2025-11-17 06:00,1.927585559989728
tỉnh Gia Lai | Ia Mơ,2025-11-17 07:00,1.228895281309892
tỉnh Gia Lai | Ia Mơ,2025-11-17 08:00,2.518237679501125
tỉnh Gia Lai | Ia Mơ,2025-11-18 16:00,2.2080573417787783
tỉnh Gia Lai | Ia Mơ,2025-11-18 17:00,1.4236191464607029
tỉnh Gia Lai | Ia Mơ,2025-11-18 18:00,1.1540712890135845
tỉnh Gia Lai | Ia Mơ,2025-11-18 19:00,1.2907409680166282
tỉnh Gia Lai | Ia Mơ,2025-11-18 20:00,1.0795408815521743
tỉnh Gia Lai | Ia Mơ,2025-11-18 21:00,1.6087196283127143
tỉnh Gia Lai | Ia Mơ,2025-11-18 22:00,1.1860673761924971
tỉnh Gia Lai | Ia Mơ,2025-11-18 23:00,1.163366728993039
tỉnh Gia Lai | Ia Mơ,2025-11-19 00:00,4.521809279158781
tỉnh Gia Lai | Ia Mơ,2025-11-19 01:00,5.179471486468934
tỉnh Gia Lai | Ia Mơ,2025-11-19 02:00,4.4365121897645805
tỉnh Gia Lai | Ia Mơ,2025-11-19 03:00,5.041199694631894
tỉnh Gia Lai | Ia Mơ,2025-11-19 04:00,7.837007865505716
tỉnh Gia Lai | Ia Mơ,2025-11-19 05:00,8.367332733567892
tỉnh Gia Lai | Ia Mơ,2025-11-19 06:00,5.5950394363230105
tỉnh Gia Lai | Ia Mơ,2025-11-19 07:00,1.9396607361563996
tỉnh Gia Lai | Ia Mơ,2025-11-19 08:00,2.5944781826788574
tỉnh Gia Lai | Ia Mơ,2025-11-19 09:00,3.2630228203716136
tỉnh Gia Lai | Ia Mơ,2025-11-19 10:00,2.8883441356503994
tỉnh Gia Lai | Ia Mơ,2025-11-19 11:00,4.49348551440014
tỉnh Gia Lai | Ia Mơ,2025-11-19 12:00,2.161893207882464
tỉnh Gia Lai | Ia Mơ,2025-11-19 13:00,1.0340365979811743
tỉnh Gia Lai | Ia Nan,2025-11-16 14:00,1.3089295971040975
tỉnh Gia Lai | Ia Nan,2025-11-16 15:00,4.654864807287966
tỉnh Gia Lai | Ia Nan,2025-11-16 16:00,2.8694225654881103
tỉnh Gia Lai | Ia Nan,2025-11-16 17:00,1.2733422480593284
tỉnh Gia Lai | Ia Nan,2025-11-17 05:00,1.0151425833331336
tỉnh Gia Lai | Ia Nan,2025-11-17 06:00,4.2444977794043
tỉnh Gia Lai | Ia Nan,2025-11-19 01:00,1.161788159614895
tỉnh Gia Lai | Ia Nan,2025-11-19 02:00,3.486459723049145
tỉnh Gia Lai | Ia Nan,2025-11-19 03:00,4.4496994698852514
tỉnh Gia Lai | Ia Nan,2025-11-19 04:00,3.2123146044938284
tỉnh Gia Lai | Ia Nan,2025-11-19 05:00,2.540971722299297
tỉnh Gia Lai | Ia Nan,2025-11-19 06:00,3.324253428287945
tỉnh Gia Lai | Ia Nan,2025-11-19 07:00,1.538948433432124
tỉnh Gia Lai | Ia Nan,2025-11-19 09:00,1.7874259931283614
tỉnh Gia Lai | Ia Nan,2025-11-19 11:00,1.3581887811589004
tỉnh Gia Lai | Ia O,2025-11-16 10:00,2.462355913945917
tỉnh Gia Lai | Ia O,2025-11-16 11:00,1.169499787929926
tỉnh Gia Lai | Ia O,2025-11-16 13:00,2.118879746872065
tỉnh Gia Lai | Ia O,2025-11-16 14:00,2.615657501163121
tỉnh Gia Lai | Ia O,2025-11-16 15:00,1.929325434225456
tỉnh Gia Lai | Ia O,2025-11-16 16:00,1.6322429206290576
tỉnh Gia Lai | Ia O,2025-11-16 17:00,1.1905252656439824
tỉnh Gia Lai | Ia O,2025-11-17 05:00,1.1092287127749858
tỉnh Gia Lai | Ia O,2025-11-17 06:00,1.7717434608488123
tỉnh Gia Lai | Ia O,2025-11-19 02:00,1.002968436771694
tỉnh Gia Lai | Ia O,2025-11-19 03:00,1.4969310992801477
tỉnh Gia Lai | Ia O,2025-11-19 04:00,1.7293049147331303
tỉnh Gia Lai | Ia O,2025-11-19 05:00,1.8976488210409648
tỉnh Gia Lai | Ia O,2025-11-19 06:00,1.625950265688924
tỉnh Gia Lai | Ia O,2025-11-19 09:00,1.0518236535303054
tỉnh Gia Lai | Ia Pa,2025-11-16 03:00,2.725578990209138
tỉnh Gia Lai | Ia Pa,2025-11-16 04:00,1.5965307330787144
tỉnh Gia Lai | Ia Pa,2025-11-16 08:00,1.1688135777603443
tỉnh Gia Lai | Ia Pa,2025-11-16 09:00,2.0552777122967187
tỉnh Gia Lai | Ia Pa,2025-11-16 11:00,5.550075967689738
tỉnh Gia Lai | Ia Pa,2025-11-16 12:00,2.42006012946181
tỉnh Gia Lai | Ia Pa,2025-11-16 13:00,12.71883982955742
tỉnh Gia Lai | Ia Pa,2025-11-16 14:00,3.2228083274330457
tỉnh Gia Lai | Ia Pa,2025-11-16 15:00,1.623733803365198
tỉnh Gia Lai | Ia Pa,2025-11-16 16:00,1.0020135692094032
tỉnh Gia Lai | Ia Pa,2025-11-16 17:00,4.9878022779075595
tỉnh Gia Lai | Ia Pa,2025-11-16 18:00,4.122909766388839
tỉnh Gia Lai | Ia Pa,2025-11-16 19:00,4.395929802324253
tỉnh Gia Lai | Ia Pa,2025-11-16 20:00,4.959584289825071
tỉnh Gia Lai | Ia Pa,2025-11-17 01:00,1.2954294470386425
tỉnh Gia Lai | Ia Pa,2025-11-17 04:00,6.343180178337212
tỉnh Gia Lai | Ia Pa,2025-11-17 06:00,1.5535554302361854
tỉnh Gia Lai | Ia Pa,2025-11-17 07:00,1.0624128788017313
tỉnh Gia Lai | Ia Pa,2025-11-17 20:00,1.8424363622583977
tỉnh Gia Lai | Ia Pa,2025-11-17 21:00,1.646767506691238
tỉnh Gia Lai | Ia Pa,2025-11-17 22:00,2.3001342266474483
tỉnh Gia Lai | Ia Pa,2025-11-17 23:00,3.1520513573133537
tỉnh Gia Lai | Ia Pa,2025-11-18 00:00,1.0255889952533752
tỉnh Gia Lai | Ia Pa,2025-11-18 01:00,3.5816287361757917
tỉnh Gia Lai | Ia Pa,2025-11-18 02:00,2.429714894598744
tỉnh Gia Lai | Ia Pa,2025-11-18 11:00,1.981840261325158
tỉnh Gia Lai | Ia Pa,2025-11-18 12:00,4.564171451373149
tỉnh Gia Lai | Ia Pa,2025-11-18 13:00,2.860146339478221
tỉnh Gia Lai | Ia Pa,2025-11-18 14:00,5.4032222468670605
tỉnh Gia Lai | Ia Pa,2025-11-18 15:00,8.242679415362007
tỉnh Gia Lai | Ia Pa,2025-11-18 16:00,8.247902025463926
tỉnh Gia Lai | Ia Pa,2025-11-18 17:00,7.7305502586957235
tỉnh Gia Lai | Ia Pa,2025-11-18 18:00,5.779462452543735
tỉnh Gia Lai | Ia Pa,2025-11-18 19:00,5.313197179567376
tỉnh Gia Lai | Ia Pa,2025-11-18 20:00,8.340717554047409
tỉnh Gia Lai | Ia Pa,2025-11-18 21:00,8.058018161812152
tỉnh Gia Lai | Ia Pa,2025-11-18 22:00,12.848231392562006
tỉnh Gia Lai | Ia Pa,2025-11-18 23:00,22.52566379219894
tỉnh Gia Lai | Ia Pa,2025-11-19 00:00,17.16381912118935
tỉnh Gia Lai | Ia Pa,2025-11-19 01:00,16.84449524087895
tỉnh Gia Lai | Ia Pa,2025-11-19 02:00,16.67823942422728
tỉnh Gia Lai | Ia Pa,2025-11-19 03:00,24.754104771832218
tỉnh Gia Lai | Ia Pa,2025-11-19 04:00,14.91950525523881
tỉnh Gia Lai | Ia Pa,2025-11-19 05:00,14.14086559707417
tỉnh Gia Lai | Ia Pa,2025-11-19 06:00,10.488880915580587
tỉnh Gia Lai | Ia Pa,2025-11-19 07:00,11.477231223883004
tỉnh Gia Lai | Ia Pa,2025-11-19 08:00,12.408264061523546
tỉnh Gia Lai | Ia Pa,2025-11-19 09:00,8.32894170518542
tỉnh Gia Lai | Ia Pa,2025-11-19 10:00,7.429261948008265
tỉnh Gia Lai | Ia Pa,2025-11-19 11:00,8.09650200964425
tỉnh Gia Lai | Ia Pa,2025-11-19 12:00,5.25768599857193
tỉnh Gia Lai | Ia Pa,2025-11-19 13:00,3.7992287970614593
tỉnh Gia Lai | Ia Pa,2025-11-19 14:00,1.9506136634250495
tỉnh Gia Lai | Ia Phí,2025-11-16 06:00,1.7894383603767532
tỉnh Gia Lai | Ia Phí,2025-11-16 07:00,1.1031240241424458
tỉnh Gia Lai | Ia Phí,2025-11-16 08:00,1.6412908979384864
tỉnh Gia Lai | Ia Phí,2025-11-16 09:00,5.355843135328566
tỉnh Gia Lai | Ia Phí,2025-11-16 10:00,3.2997976679795027
tỉnh Gia Lai | Ia Phí,2025-11-16 11:00,4.013232465929179
tỉnh Gia Lai | Ia Phí,2025-11-16 12:00,2.9096049414622978
tỉnh Gia Lai | Ia Phí,2025-11-16 13:00,3.2782162665590264
tỉnh Gia Lai | Ia Phí,2025-11-16 14:00,2.866752910966799
tỉnh Gia Lai | Ia Phí,2025-11-16 15:00,2.199010632845672
tỉnh Gia Lai | Ia Phí,2025-11-16 16:00,2.1695676089859597
tỉnh Gia Lai | Ia Phí,2025-11-16 17:00,2.447020377894968
tỉnh Gia Lai | Ia Phí,2025-11-16 18:00,3.793726679074014
tỉnh Gia Lai | Ia Phí,2025-11-16 19:00,3.7417436102054857
tỉnh Gia Lai | Ia Phí,2025-11-16 20:00,1.3190647122350976
tỉnh Gia Lai | Ia Phí,2025-11-16 21:00,2.9979295341502823
tỉnh Gia Lai | Ia Phí,2025-11-17 04:00,1.922088028547971
tỉnh Gia Lai | Ia Phí,2025-11-17 05:00,1.0959914647199094
tỉnh Gia Lai | Ia Phí,2025-11-17 06:00,1.0114123645317132
tỉnh Gia Lai | Ia Phí,2025-11-19 02:00,1.80744774416995
tỉnh Gia Lai | Ia Phí,2025-11-19 04:00,2.8942789463399263
tỉnh Gia Lai | Ia Phí,2025-11-19 05:00,2.433843447465235
tỉnh Gia Lai | Ia Phí,2025-11-19 06:00,1.562750024015303
tỉnh Gia Lai | Ia Phí,2025-11-19 09:00,1.3897050324226428
tỉnh Gia Lai | Ia Pia,2025-11-16 10:00,1.6089226296446728
tỉnh Gia Lai | Ia Pia,2025-11-16 12:00,1.5285599916972734
tỉnh Gia Lai | Ia Pia,2025-11-16 13:00,2.0653275879256774
tỉnh Gia Lai | Ia Pia,2025-11-16 14:00,5.197688198114955
tỉnh Gia Lai | Ia Pia,2025-11-16 15:00,3.9012551827342414
tỉnh Gia Lai | Ia Pia,2025-11-16 16:00,2.5468787041800236
tỉnh Gia Lai | Ia Pia,2025-11-16 18:00,1.533433722942347
tỉnh Gia Lai | Ia Pia,2025-11-16 19:00,1.1743794659622548
tỉnh Gia Lai | Ia Pia,2025-11-16 23:00,1.4813125720948848
tỉnh Gia Lai | Ia Pia,2025-11-17 05:00,3.397755268750965
tỉnh Gia Lai | Ia Pia,2025-11-18 16:00,1.5726834315307587
tỉnh Gia Lai | Ia Pia,2025-11-18 20:00,1.0927872244260444
tỉnh Gia Lai | Ia Pia,2025-11-18 21:00,2.7035673788030565
tỉnh Gia Lai | Ia Pia,2025-11-18 22:00,1.24468996772427
tỉnh Gia Lai | Ia Pia,2025-11-18 23:00,1.308762312049644
tỉnh Gia Lai | Ia Pia,2025-11-19 00:00,2.223639035234591
tỉnh Gia Lai | Ia Pia,2025-11-19 01:00,3.2692209974947195
tỉnh Gia Lai | Ia Pia,2025-11-19 02:00,5.776943437605238
tỉnh Gia Lai | Ia Pia,2025-11-19 03:00,5.623303048453272
tỉnh Gia Lai | Ia Pia,2025-11-19 04:00,5.850228508263889
tỉnh Gia Lai | Ia Pia,2025-11-19 05:00,5.9559644604622894
tỉnh Gia Lai | Ia Pia,2025-11-19 06:00,3.438614062309062
tỉnh Gia Lai | Ia Pia,2025-11-19 07:00,1.548455545851115
tỉnh Gia Lai | Ia Pia,2025-11-19 08:00,2.877281114541538
tỉnh Gia Lai | Ia Pia,2025-11-19 09:00,2.5067649789428454
tỉnh Gia Lai | Ia Pia,2025-11-19 10:00,2.565052874116516
tỉnh Gia Lai | Ia Pia,2025-11-19 11:00,3.976669985318188
tỉnh Gia Lai | Ia Pia,2025-11-19 12:00,1.235996419324067
tỉnh Gia Lai | Ia Pnôn,2025-11-16 15:00,4.868780144037221
tỉnh Gia Lai | Ia Pnôn,2025-11-16 16:00,2.9517566646618065
tỉnh Gia Lai | Ia Pnôn,2025-11-16 17:00,1.3483048328797118
tỉnh Gia Lai | Ia Pnôn,2025-11-17 06:00,4.578575848374172
tỉnh Gia Lai | Ia Pnôn,2025-11-19 01:00,1.0653924486481885
tỉnh Gia Lai | Ia Pnôn,2025-11-19 02:00,3.447533389479665
tỉnh Gia Lai | Ia Pnôn,2025-11-19 03:00,4.5509485969911205
tỉnh Gia Lai | Ia Pnôn,2025-11-19 04:00,3.085605931823358
tỉnh Gia Lai | Ia Pnôn,2025-11-19 05:00,2.341754380155699
tỉnh Gia Lai | Ia Pnôn,2025-11-19 06:00,3.373702961793299
tỉnh Gia Lai | Ia Pnôn,2025-11-19 07:00,1.5784716189048529
tỉnh Gia Lai | Ia Pnôn,2025-11-19 09:00,1.7945056376155266
tỉnh Gia Lai | Ia Pnôn,2025-11-19 11:00,1.268829826197578
tỉnh Gia Lai | Ia Púch,2025-11-16 13:00,1.476720005604612
tỉnh Gia Lai | Ia Púch,2025-11-16 14:00,3.41507022202275
tỉnh Gia Lai | Ia Púch,2025-11-16 15:00,4.2867705852089175
tỉnh Gia Lai | Ia Púch,2025-11-16 16:00,2.661580317313554
tỉnh Gia Lai | Ia Púch,2025-11-16 23:00,1.1292486651555091
tỉnh Gia Lai | Ia Púch,2025-11-17 00:00,1.259110176540026
tỉnh Gia Lai | Ia Púch,2025-11-17 01:00,1.125802148268707
tỉnh Gia Lai | Ia Púch,2025-11-17 05:00,2.655580871967143
tỉnh Gia Lai | Ia Púch,2025-11-17 06:00,2.6040599519548735
tỉnh Gia Lai | Ia Púch,2025-11-19 00:00,1.4318908991280248
tỉnh Gia Lai | Ia Púch,2025-11-19 01:00,2.318878629432311
tỉnh Gia Lai | Ia Púch,2025-11-19 02:00,4.25312400118187
tỉnh Gia Lai | Ia Púch,2025-11-19 03:00,4.647352768918236
tỉnh Gia Lai | Ia Púch,2025-11-19 04:00,4.513331278582108
tỉnh Gia Lai | Ia Púch,2025-11-19 05:00,4.192422741159872
tỉnh Gia Lai | Ia Púch,2025-11-19 06:00,3.3904168537987744
tỉnh Gia Lai | Ia Púch,2025-11-19 07:00,1.453987272381603
tỉnh Gia Lai | Ia Púch,2025-11-19 08:00,1.428906997708694
tỉnh Gia Lai | Ia Púch,2025-11-19 09:00,2.001048314416221
tỉnh Gia Lai | Ia Púch,2025-11-19 10:00,1.495849909885211
tỉnh Gia Lai | Ia Púch,2025-11-19 11:00,2.4870933814393075
tỉnh Gia Lai | Ia RSai,2025-11-16 03:00,2.5470091183184067
tỉnh Gia Lai | Ia RSai,2025-11-16 10:00,1.0275805191656422
tỉnh Gia Lai | Ia RSai,2025-11-16 11:00,4.780212804077716
tỉnh Gia Lai | Ia RSai,2025-11-16 12:00,4.384739251478083
tỉnh Gia Lai | Ia RSai,2025-11-16 13:00,12.979643138842798
tỉnh Gia Lai | Ia RSai,2025-11-16 14:00,3.649242564432365
tỉnh Gia Lai | Ia RSai,2025-11-16 16:00,5.2673437998422505
tỉnh Gia Lai | Ia RSai,2025-11-16 17:00,5.391510259368399
tỉnh Gia Lai | Ia RSai,2025-11-16 18:00,3.946997481221791
tỉnh Gia Lai | Ia RSai,2025-11-16 19:00,2.059888407191912
tỉnh Gia Lai | Ia RSai,2025-11-16 22:00,1.5090550928734847
tỉnh Gia Lai | Ia RSai,2025-11-17 01:00,2.2588144059904685
tỉnh Gia Lai | Ia RSai,2025-11-17 02:00,1.3195112438792729
tỉnh Gia Lai | Ia RSai,2025-11-17 03:00,1.591626055625308
tỉnh Gia Lai | Ia RSai,2025-11-17 07:00,2.6267000297719725
tỉnh Gia Lai | Ia RSai,2025-11-17 10:00,1.2341925019101256
tỉnh Gia Lai | Ia RSai,2025-11-17 11:00,1.4211666874372089
tỉnh Gia Lai | Ia RSai,2025-11-17 12:00,2.6761780350268385
tỉnh Gia Lai | Ia RSai,2025-11-17 20:00,2.1067572664050513
tỉnh Gia Lai | Ia RSai,2025-11-17 23:00,1.3363908052638065
tỉnh Gia Lai | Ia RSai,2025-11-18 01:00,3.2498436970566433
tỉnh Gia Lai | Ia RSai,2025-11-18 02:00,3.3800840554837266
tỉnh Gia Lai | Ia RSai,2025-11-18 10:00,2.443342919559268
tỉnh Gia Lai | Ia RSai,2025-11-18 11:00,11.05902394856394
tỉnh Gia Lai | Ia RSai,2025-11-18 12:00,2.9888213845075136
tỉnh Gia Lai | Ia RSai,2025-11-18 13:00,2.9370488514250512
tỉnh Gia Lai | Ia RSai,2025-11-18 14:00,22.2834650462826
tỉnh Gia Lai | Ia RSai,2025-11-18 15:00,12.921752420379596
tỉnh Gia Lai | Ia RSai,2025-11-18 16:00,12.082235548209985
tỉnh Gia Lai | Ia RSai,2025-11-18 17:00,4.780266089397547
tỉnh Gia Lai | Ia RSai,2025-11-18 18:00,6.841563227860669
tỉnh Gia Lai | Ia RSai,2025-11-18 19:00,11.194407837742776
tỉnh Gia Lai | Ia RSai,2025-11-18 20:00,2.3878331201145713
tỉnh Gia Lai | Ia RSai,2025-11-18 21:00,10.538961014227088
tỉnh Gia Lai | Ia RSai,2025-11-18 22:00,13.792620983173952
tỉnh Gia Lai | Ia RSai,2025-11-18 23:00,28.593145582986505
tỉnh Gia Lai | Ia RSai,2025-11-19 00:00,8.91874811105977
tỉnh Gia Lai | Ia RSai,2025-11-19 01:00,9.77484742995578
tỉnh Gia Lai | Ia RSai,2025-11-19 02:00,35.5186124663009
tỉnh Gia Lai | Ia RSai,2025-11-19 03:00,27.97266419231784
tỉnh Gia Lai | Ia RSai,2025-11-19 04:00,20.26239415917936
tỉnh Gia Lai | Ia RSai,2025-11-19 05:00,19.797809696836385
tỉnh Gia Lai | Ia RSai,2025-11-19 06:00,10.627008011017836
tỉnh Gia Lai | Ia RSai,2025-11-19 07:00,15.147401651284213
tỉnh Gia Lai | Ia RSai,2025-11-19 08:00,12.0103572846684
tỉnh Gia Lai | Ia RSai,2025-11-19 09:00,7.9164414922681186
tỉnh Gia Lai | Ia RSai,2025-11-19 10:00,12.34549093546564
tỉnh Gia Lai | Ia RSai,2025-11-19 11:00,11.167589611913664
tỉnh Gia Lai | Ia RSai,2025-11-19 12:00,15.28456146695868
tỉnh Gia Lai | Ia RSai,2025-11-19 13:00,4.903891972486505
tỉnh Gia Lai | Ia RSai,2025-11-19 14:00,3.2353230563133937
tỉnh Gia Lai | Ia RSai,2025-11-19 15:00,3.594579026543922
tỉnh Gia Lai | Ia RSai,2025-11-19 16:00,1.7772463995548446
tỉnh Gia Lai | Ia RSai,2025-11-19 17:00,2.30213517150145
tỉnh Gia Lai | Ia RSai,2025-11-19 18:00,1.3541378532420305
tỉnh Gia Lai | Ia Rbol,2025-11-16 03:00,1.8992135873115383
